target,feature,positive_count,negative_count,positive_mean,negative_mean,positive_median,negative_median,mean_diff,cohen_d,abs_cohen_d,horizon_frames
is_observed_division,shape_r_norm_054,43,2631,0.8660684136038442,0.8806764762557128,0.883741706609726,0.8994286156469776,-0.014608062651868536,-0.15920119897576324,0.15920119897576324,
is_observed_division,shape_r_norm_056,43,2631,0.9364808055506891,0.9485018289140116,0.9599102520280414,0.9663219437366579,-0.012021023363322447,-0.15355860597037982,0.15355860597037982,
is_observed_division,shape_r_norm_013,43,2631,0.8013293479142872,0.8166982683973514,0.8142757415771484,0.829194058974584,-0.015368920483064152,-0.15085690775664629,0.15085690775664629,
is_observed_division,shape_r_norm_029,43,2631,1.1817309501054023,1.1669702539594893,1.1875323454538982,1.156477567626209,0.014760696145913021,0.147907099114062,0.147907099114062,
is_observed_division,shape_r_norm_048,43,2631,0.7803634262504862,0.7961361512838905,0.8039472103118896,0.8087512850761414,-0.015772725033404322,-0.14732918547260457,0.14732918547260457,
is_observed_division,shape_r_norm_024,43,2631,0.9594846584468484,0.9482213480406245,0.9633501420418421,0.9656547191666394,0.011263310406223859,0.14391359421459937,0.14391359421459937,
is_observed_division,shape_r_norm_041,43,2631,0.9249429710755379,0.9129525939693834,0.9350055158138275,0.9299691915512085,0.01199037710615447,0.1415236067289861,0.1415236067289861,
is_observed_division,ELLIPSE_MINOR,43,2631,9.728782671771238,9.245514372861438,9.76687689685345,10.217030565207917,0.4832682989098007,0.13507218521100753,0.13507218521100753,
is_observed_division,shape_r_norm_045,43,2631,0.8038755713749587,0.8171350543452427,0.8113993243737654,0.831760410855456,-0.013259482970284009,-0.12904332545149946,0.12904332545149946,
is_observed_division,shape_contour_centroid_dx,43,2631,4.352230365086592e-07,-9.461403384700821e-08,-1.92718328245426e-07,1.3353633052954073e-08,5.298370703556674e-07,0.12417907891200726,0.12417907891200726,
is_observed_division,shape_r_norm_053,43,2631,0.8424530460781249,0.8540032700032961,0.8558738231658936,0.8716346548824776,-0.011550223925171244,-0.11937875828058488,0.11937875828058488,
